zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
main-arch,321,41,244,-11.0900,8.1105,2.0751,0.0460,0.4364,0.6417
main-arch,322,41,247,-11.0900,8.1930,2.0196,0.0460,0.4409,0.6385
main-arch,323,41,250,-11.0900,8.2731,1.9605,0.0460,0.4452,0.6351
main-arch,324,41,253,-11.0900,8.3544,1.9032,0.0460,0.4496,0.6317
main-arch,325,41,256,-11.0900,8.4262,1.8345,0.0460,0.4535,0.6277
main-arch,326,41,259,-11.0900,8.5058,1.7748,0.0460,0.4579,0.6243
main-arch,327,41,262,-11.0900,8.5627,1.7117,0.0460,0.4609,0.6206
main-arch,328,41,265,-11.0900,8.6429,1.6531,0.0460,0.4653,0.6172
main-arch,329,41,268,-11.0900,8.7156,1.5852,0.0460,0.4692,0.6132
main-arch,330,41,271,-11.0900,8.7872,1.5161,0.0460,0.4731,0.6092
main-arch,331,41,274,-11.0900,8.8576,1.4458,0.0460,0.4769,0.6051
main-arch,332,41,277,-11.0900,8.9270,1.3744,0.0460,0.4807,0.6010
main-arch,333,41,280,-11.0900,8.9948,1.3016,0.0460,0.4844,0.5967
main-arch,334,41,283,-11.0900,9.0619,1.2281,0.0460,0.4880,0.5925
main-arch,335,41,286,-11.0900,9.1148,1.1601,0.0460,0.4909,0.5885
main-arch,336,41,289,-11.0900,9.1885,1.0932,0.0460,0.4949,0.5846
main-arch,337,41,292,-11.0900,9.2330,1.0211,0.0460,0.4973,0.5804
main-arch,338,41,295,-11.0900,9.2970,0.9448,0.0460,0.5007,0.5760
main-arch,339,41,298,-11.0900,9.3601,0.8680,0.0460,0.5042,0.5715
main-arch,340,41,301,-11.0900,9.4230,0.7909,0.0460,0.5076,0.5670
main-arch,341,41,304,-11.0900,9.4621,0.7156,0.0460,0.5097,0.5627
main-arch,342,41,307,-11.0900,9.5232,0.6371,0.0460,0.5130,0.5581
main-arch,343,41,310,-11.0900,9.5798,0.5553,0.0460,0.5161,0.5533
main-arch,344,41,313,-11.0900,9.6350,0.4725,0.0460,0.5191,0.5485
main-arch,345,41,316,-11.0900,9.6926,0.3913,0.0460,0.5222,0.5438
main-arch,346,41,319,-11.0900,9.7507,0.3105,0.0460,0.5253,0.5391
main-arch,347,41,322,-11.0900,9.7853,0.2321,0.0460,0.5272,0.5345
main-arch,348,41,325,-11.0900,9.8399,0.1489,0.0460,0.5302,0.5297
main-arch,349,41,328,-11.0900,9.8731,0.0716,0.0460,0.5320,0.5252
main-arch,350,41,331,-11.0900,9.9067,-0.0054,0.0460,0.5338,0.5207
main-arch,351,41,334,-11.0900,9.9608,-0.0890,0.0460,0.5367,0.5159
main-arch,352,41,337,-11.0900,9.9944,-0.1677,0.0460,0.5385,0.5113
main-arch,353,41,340,-11.0900,10.0468,-0.2523,0.0460,0.5414,0.5064
main-arch,354,41,343,-11.0900,10.0905,-0.3417,0.0460,0.5437,0.5012
main-arch,355,41,346,-11.0900,10.0911,-0.4318,0.0460,0.5438,0.4959
main-arch,356,41,349,-11.0900,10.0468,-0.5210,0.0460,0.5414,0.4907
main-arch,357,41,352,-11.0900,9.9944,-0.6055,0.0460,0.5385,0.4858
main-arch,358,41,355,-11.0900,9.9608,-0.6843,0.0460,0.5367,0.4812
main-arch,359,41,358,-11.0900,9.9067,-0.7679,0.0460,0.5338,0.4764
main-arch,360,41,361,-11.0900,9.8731,-0.8449,0.0460,0.5320,0.4719
main-arch,361,41,364,-11.0900,9.8399,-0.9222,0.0460,0.5302,0.4674
main-arch,362,41,367,-11.0900,9.7853,-1.0054,0.0460,0.5272,0.4626
main-arch,363,41,370,-11.0900,9.7507,-1.0838,0.0460,0.5253,0.4580
main-arch,364,41,373,-11.0900,9.6926,-1.1646,0.0460,0.5222,0.4533
main-arch,365,41,376,-11.0900,9.6350,-1.2458,0.0460,0.5191,0.4486
main-arch,366,41,379,-11.0900,9.5798,-1.3286,0.0460,0.5161,0.4438
main-arch,367,41,382,-11.0900,9.5232,-1.4104,0.0460,0.5130,0.4390
main-arch,368,41,385,-11.0900,9.4621,-1.4889,0.0460,0.5097,0.4344
main-arch,369,41,388,-11.0900,9.4230,-1.5641,0.0460,0.5076,0.4301
main-arch,370,41,391,-11.0900,9.3601,-1.6412,0.0460,0.5042,0.4256
main-arch,371,41,394,-11.0900,9.2969,-1.7181,0.0460,0.5007,0.4211
main-arch,372,41,397,-11.0900,9.2330,-1.7943,0.0460,0.4973,0.4167
main-arch,373,41,400,-11.0900,9.1885,-1.8665,0.0460,0.4949,0.4125
main-arch,374,41,403,-11.0900,9.1148,-1.9334,0.0460,0.4909,0.4086
main-arch,375,41,406,-11.0900,9.0619,-2.0014,0.0460,0.4880,0.4046
main-arch,376,41,409,-11.0900,8.9948,-2.0749,0.0460,0.4844,0.4004
main-arch,377,41,412,-11.0900,8.9270,-2.1477,0.0460,0.4807,0.3961
main-arch,378,41,415,-11.0900,8.8576,-2.2191,0.0460,0.4769,0.3920
main-arch,379,41,418,-11.0900,8.7872,-2.2894,0.0460,0.4731,0.3879
main-arch,380,41,421,-11.0900,8.7156,-2.3585,0.0460,0.4692,0.3839
main-arch,381,41,424,-11.0900,8.6429,-2.4264,0.0460,0.4653,0.3799
main-arch,382,41,427,-11.0900,8.5627,-2.4850,0.0460,0.4609,0.3765
main-arch,383,41,430,-11.0900,8.5058,-2.5481,0.0460,0.4579,0.3728
main-arch,384,41,433,-11.0900,8.4261,-2.6078,0.0460,0.4535,0.3694
main-arch,385,41,436,-11.0900,8.3544,-2.6765,0.0460,0.4496,0.3654
main-arch,386,41,439,-11.0900,8.2731,-2.7338,0.0460,0.4452,0.3620
main-arch,387,41,442,-11.0900,8.1930,-2.7928,0.0460,0.4409,0.3586
main-arch,388,41,445,-11.0900,8.1105,-2.8483,0.0460,0.4364,0.3554
main-arch,389,41,448,-11.0900,8.0293,-2.9055,0.0460,0.4320,0.3520
main-arch,390,41,451,-11.0900,7.9462,-2.9603,0.0460,0.4275,0.3489
main-arch,391,41,454,-11.0900,7.8613,-3.0121,0.0460,0.4229,0.3458
main-arch,392,41,457,-11.0900,7.7754,-3.0624,0.0460,0.4183,0.3429
main-arch,393,41,460,-11.0900,7.6886,-3.1111,0.0460,0.4136,0.3401
main-arch,394,41,463,-11.0900,7.6011,-3.1584,0.0460,0.4088,0.3373
main-arch,395,41,466,-11.0900,7.5129,-3.2046,0.0460,0.4040,0.3347
main-arch,396,41,469,-11.0900,7.4221,-3.2453,0.0460,0.3991,0.3323
main-arch,397,41,472,-11.0900,7.3302,-3.2833,0.0460,0.3941,0.3301
main-arch,398,41,475,-11.0900,7.2397,-3.3249,0.0460,0.3892,0.3277
main-arch,399,41,478,-11.0900,7.1465,-3.3592,0.0460,0.3842,0.3257
main-arch,400,41,481,-11.0900,7.0525,-3.3919,0.0460,0.3791,0.3238
main-arch,401,41,484,-11.0900,6.9587,-3.4252,0.0460,0.3740,0.3218
main-arch,402,41,487,-11.0900,6.8635,-3.4540,0.0460,0.3688,0.3201
main-arch,403,41,490,-11.0900,6.7678,-3.4813,0.0460,0.3637,0.3186
main-arch,404,41,493,-11.0900,6.6716,-3.5068,0.0460,0.3584,0.3171
main-arch,405,41,496,-11.0900,6.5740,-3.5262,0.0460,0.3531,0.3159
main-arch,406,41,499,-11.0900,6.4764,-3.5455,0.0460,0.3479,0.3148
main-arch,407,41,502,-11.0900,6.3780,-3.5604,0.0460,0.3425,0.3140
main-arch,408,41,505,-11.0900,6.2795,-3.5743,0.0460,0.3372,0.3132
main-arch,409,41,508,-11.0900,6.1810,-3.5883,0.0460,0.3319,0.3123
main-arch,410,42,1,-11.0900,6.0823,-3.6001,0.0460,0.3265,0.3117
main-arch,411,42,4,-11.0900,5.9828,-3.6001,0.0460,0.3211,0.3117
main-arch,412,42,7,-11.0900,5.8832,-3.6001,0.0460,0.3157,0.3117
main-arch,413,42,10,-11.0900,5.7837,-3.6001,0.0460,0.3103,0.3117
main-arch,414,42,13,-11.0900,5.6842,-3.6002,0.0460,0.3049,0.3116
main-arch,415,42,16,-11.0900,5.5847,-3.6002,0.0460,0.2995,0.3116
main-arch,416,42,19,-11.0900,5.4852,-3.6002,0.0460,0.2941,0.3116
main-arch,417,42,22,-11.0900,5.3857,-3.6002,0.0460,0.2887,0.3116
main-arch,418,42,25,-11.0900,5.2861,-3.6002,0.0460,0.2833,0.3116
main-arch,419,42,28,-11.0900,5.1866,-3.6002,0.0460,0.2780,0.3116
main-arch,420,42,31,-11.0900,5.0871,-3.6002,0.0460,0.2726,0.3116
main-arch,421,42,34,-11.0900,4.9876,-3.6002,0.0460,0.2672,0.3116
main-arch,422,42,37,-11.0900,4.8881,-3.6002,0.0460,0.2618,0.3116
main-arch,423,42,40,-11.0900,4.7886,-3.6002,0.0460,0.2564,0.3116
main-arch,424,42,43,-11.0900,4.6891,-3.6002,0.0460,0.2510,0.3116
main-arch,425,42,46,-11.0900,4.5895,-3.6003,0.0460,0.2456,0.3116
main-arch,426,42,49,-11.0900,4.4900,-3.6003,0.0460,0.2402,0.3116
main-arch,427,42,52,-11.0900,4.3905,-3.6003,0.0460,0.2348,0.3116
main-arch,428,42,55,-11.0900,4.2910,-3.6003,0.0460,0.2294,0.3116
main-arch,429,42,58,-11.0900,4.1915,-3.6003,0.0460,0.2240,0.3116
main-arch,430,42,61,-11.0900,4.0920,-3.6003,0.0460,0.2186,0.3116
main-arch,431,42,64,-11.0900,3.9924,-3.6003,0.0460,0.2132,0.3116
main-arch,432,42,67,-11.0900,3.8929,-3.6003,0.0460,0.2078,0.3116
main-arch,433,42,70,-11.0900,3.7934,-3.6003,0.0460,0.2024,0.3116
main-arch,434,42,73,-11.0900,3.6939,-3.6003,0.0460,0.1971,0.3116
main-arch,435,42,76,-11.0900,3.5944,-3.6004,0.0460,0.1917,0.3116
main-arch,436,42,79,-11.0900,3.4949,-3.6004,0.0460,0.1863,0.3116
main-arch,437,42,82,-11.0900,3.3954,-3.6004,0.0460,0.1809,0.3116
main-arch,438,42,85,-11.0900,3.2958,-3.6004,0.0460,0.1755,0.3116
main-arch,439,42,88,-11.0900,3.1963,-3.6004,0.0460,0.1701,0.3116
main-arch,440,42,91,-11.0900,3.0968,-3.6004,0.0460,0.1647,0.3116
main-arch,441,42,94,-11.0900,2.9973,-3.6004,0.0460,0.1593,0.3116
main-arch,442,42,97,-11.0900,2.8978,-3.6004,0.0460,0.1539,0.3116
main-arch,443,42,100,-11.0900,2.7983,-3.6004,0.0460,0.1485,0.3116
main-arch,444,42,103,-11.0900,2.6987,-3.6004,0.0460,0.1431,0.3116
main-arch,445,42,106,-11.0900,2.5992,-3.6004,0.0460,0.1377,0.3116
main-arch,446,42,109,-11.0900,2.4997,-3.6005,0.0460,0.1323,0.3116
main-arch,447,42,112,-11.0900,2.4002,-3.6005,0.0460,0.1269,0.3116
main-arch,448,42,115,-11.0900,2.3007,-3.6005,0.0460,0.1215,0.3116
main-arch,449,42,118,-11.0900,2.2012,-3.6005,0.0460,0.1162,0.3116
main-arch,450,42,121,-11.0900,2.1016,-3.6005,0.0460,0.1108,0.3116
main-arch,451,42,124,-11.0900,2.0021,-3.6005,0.0460,0.1054,0.3116
main-arch,452,42,127,-11.0900,1.9026,-3.6005,0.0460,0.1000,0.3116
main-arch,453,42,130,-11.0900,1.8031,-3.6005,0.0460,0.0946,0.3116
main-arch,454,42,133,-11.0900,1.7036,-3.6005,0.0460,0.0892,0.3116
main-arch,455,42,136,-11.0900,1.6041,-3.6005,0.0460,0.0838,0.3116
main-arch,456,42,139,-11.0900,1.5046,-3.6006,0.0460,0.0784,0.3116
main-arch,457,42,142,-11.0900,1.4050,-3.6006,0.0460,0.0730,0.3116
main-arch,458,42,145,-11.0900,1.3055,-3.6006,0.0460,0.0676,0.3116
main-arch,459,42,148,-11.0900,1.2060,-3.6006,0.0460,0.0622,0.3116
main-arch,460,42,151,-11.0900,1.1065,-3.6006,0.0460,0.0568,0.3116
main-arch,461,42,154,-11.0900,1.0070,-3.6006,0.0460,0.0514,0.3116
main-arch,462,42,157,-11.0900,0.9075,-3.6006,0.0460,0.0460,0.3116
main-arch,463,42,160,-11.0900,0.8079,-3.6006,0.0460,0.0406,0.3116
main-arch,464,42,163,-11.0900,0.7084,-3.6006,0.0460,0.0352,0.3116
main-arch,465,42,166,-11.0900,0.6089,-3.6006,0.0460,0.0299,0.3116
main-arch,466,42,169,-11.0900,0.5094,-3.6006,0.0460,0.0245,0.3116
main-arch,467,42,172,-11.0900,0.4099,-3.6007,0.0460,0.0191,0.3116
main-arch,468,42,175,-11.0900,0.3104,-3.6007,0.0460,0.0137,0.3116
main-arch,469,42,178,-11.0900,0.2109,-3.6007,0.0460,0.0083,0.3116
main-arch,470,43,1,-9.8700,0.2097,2.6747,0.0920,0.0082,0.6766
main-arch,471,43,4,-9.8700,0.3068,2.6747,0.0920,0.0135,0.6766
main-arch,472,43,7,-9.8700,0.4039,2.6747,0.0920,0.0187,0.6766
main-arch,473,43,10,-9.8700,0.5011,2.6747,0.0920,0.0240,0.6766
main-arch,474,43,13,-9.8700,0.5982,2.6747,0.0920,0.0293,0.6766
main-arch,475,43,16,-9.8700,0.6954,2.6747,0.0920,0.0345,0.6766
main-arch,476,43,19,-9.8700,0.7925,2.6747,0.0920,0.0398,0.6766
main-arch,477,43,22,-9.8700,0.8896,2.6747,0.0920,0.0451,0.6766
main-arch,478,43,25,-9.8700,0.9868,2.6747,0.0920,0.0503,0.6766
main-arch,479,43,28,-9.8700,1.0839,2.6747,0.0920,0.0556,0.6766
main-arch,480,43,31,-9.8700,1.1811,2.6747,0.0920,0.0609,0.6766
main-arch,481,43,34,-9.8700,1.2782,2.6747,0.0920,0.0661,0.6766
main-arch,482,43,37,-9.8700,1.3753,2.6747,0.0920,0.0714,0.6766
main-arch,483,43,40,-9.8700,1.4725,2.6746,0.0920,0.0767,0.6766
main-arch,484,43,43,-9.8700,1.5696,2.6746,0.0920,0.0819,0.6766
main-arch,485,43,46,-9.8700,1.6668,2.6746,0.0920,0.0872,0.6766
main-arch,486,43,49,-9.8700,1.7639,2.6746,0.0920,0.0925,0.6766
main-arch,487,43,52,-9.8700,1.8610,2.6746,0.0920,0.0977,0.6766
main-arch,488,43,55,-9.8700,1.9582,2.6746,0.0920,0.1030,0.6766
main-arch,489,43,58,-9.8700,2.0553,2.6746,0.0920,0.1082,0.6766
main-arch,490,43,61,-9.8700,2.1525,2.6746,0.0920,0.1135,0.6766
main-arch,491,43,64,-9.8700,2.2496,2.6746,0.0920,0.1188,0.6766
main-arch,492,43,67,-9.8700,2.3467,2.6746,0.0920,0.1240,0.6766
main-arch,493,43,70,-9.8700,2.4439,2.6746,0.0920,0.1293,0.6766
main-arch,494,43,73,-9.8700,2.5410,2.6746,0.0920,0.1346,0.6766
main-arch,495,43,76,-9.8700,2.6382,2.6746,0.0920,0.1398,0.6766
main-arch,496,43,79,-9.8700,2.7353,2.6746,0.0920,0.1451,0.6766
main-arch,497,43,82,-9.8700,2.8324,2.6746,0.0920,0.1504,0.6766
main-arch,498,43,85,-9.8700,2.9296,2.6745,0.0920,0.1556,0.6766
main-arch,499,43,88,-9.8700,3.0267,2.6745,0.0920,0.1609,0.6766
main-arch,500,43,91,-9.8700,3.1239,2.6745,0.0920,0.1662,0.6766
main-arch,501,43,94,-9.8700,3.2210,2.6745,0.0920,0.1714,0.6766
main-arch,502,43,97,-9.8700,3.3181,2.6745,0.0920,0.1767,0.6766
main-arch,503,43,100,-9.8700,3.4153,2.6745,0.0920,0.1820,0.6766
main-arch,504,43,103,-9.8700,3.5124,2.6745,0.0920,0.1872,0.6766
main-arch,505,43,106,-9.8700,3.6096,2.6745,0.0920,0.1925,0.6766
main-arch,506,43,109,-9.8700,3.7067,2.6745,0.0920,0.1977,0.6766
main-arch,507,43,112,-9.8700,3.8038,2.6745,0.0920,0.2030,0.6766
main-arch,508,43,115,-9.8700,3.9010,2.6745,0.0920,0.2083,0.6766
main-arch,509,43,118,-9.8700,3.9981,2.6745,0.0920,0.2135,0.6766
main-arch,510,43,121,-9.8700,4.0953,2.6745,0.0920,0.2188,0.6766
main-arch,511,43,124,-9.8700,4.1924,2.6745,0.0920,0.2241,0.6766
main-arch,512,43,127,-9.8700,4.2895,2.6745,0.0920,0.2293,0.6766
main-arch,513,43,130,-9.8700,4.3867,2.6744,0.0920,0.2346,0.6766
main-arch,514,43,133,-9.8700,4.4838,2.6744,0.0920,0.2399,0.6766
main-arch,515,43,136,-9.8700,4.5810,2.6744,0.0920,0.2451,0.6766
main-arch,516,43,139,-9.8700,4.6781,2.6744,0.0920,0.2504,0.6766
main-arch,517,43,142,-9.8700,4.7752,2.6744,0.0920,0.2557,0.6766
main-arch,518,43,145,-9.8700,4.8724,2.6744,0.0920,0.2609,0.6766
main-arch,519,43,148,-9.8700,4.9695,2.6744,0.0920,0.2662,0.6766
main-arch,520,43,151,-9.8700,5.0667,2.6744,0.0920,0.2715,0.6766
main-arch,521,43,154,-9.8700,5.1638,2.6744,0.0920,0.2767,0.6766
main-arch,522,43,157,-9.8700,5.2609,2.6744,0.0920,0.2820,0.6766
main-arch,523,43,160,-9.8700,5.3581,2.6744,0.0920,0.2873,0.6766
main-arch,524,43,163,-9.8700,5.4552,2.6744,0.0920,0.2925,0.6766
main-arch,525,43,166,-9.8700,5.5524,2.6744,0.0920,0.2978,0.6766
main-arch,526,43,169,-9.8700,5.6495,2.6744,0.0920,0.3030,0.6766
main-arch,527,43,172,-9.8700,5.7466,2.6744,0.0920,0.3083,0.6766
main-arch,528,43,175,-9.8700,5.8438,2.6743,0.0920,0.3136,0.6766
main-arch,529,43,178,-9.8700,5.9409,2.6743,0.0920,0.3188,0.6766
main-arch,530,43,181,-9.8700,6.0381,2.6743,0.0920,0.3241,0.6766
main-arch,531,43,184,-9.8700,6.1347,2.6674,0.0920,0.3293,0.6762
main-arch,532,43,187,-9.8700,6.2309,2.6540,0.0920,0.3346,0.6754
main-arch,533,43,190,-9.8700,6.3271,2.6406,0.0920,0.3398,0.6746
main-arch,534,43,193,-9.8700,6.4234,2.6272,0.0920,0.3450,0.6738
main-arch,535,43,196,-9.8700,6.5186,2.6080,0.0920,0.3501,0.6727
main-arch,536,43,199,-9.8700,6.6138,2.5886,0.0920,0.3553,0.6716
main-arch,537,43,202,-9.8700,6.7080,2.5651,0.0920,0.3604,0.6702
main-arch,538,43,205,-9.8700,6.8016,2.5392,0.0920,0.3655,0.6687
main-arch,539,43,208,-9.8700,6.8940,2.5094,0.0920,0.3705,0.6670
main-arch,540,43,211,-9.8700,6.9864,2.4794,0.0920,0.3755,0.6652
main-arch,541,43,214,-9.8700,7.0788,2.4494,0.0920,0.3805,0.6635
main-arch,542,43,217,-9.8700,7.1712,2.4193,0.0920,0.3855,0.6617
main-arch,543,43,220,-9.8700,7.2571,2.3760,0.0920,0.3902,0.6592
main-arch,544,43,223,-9.8700,7.3458,2.3363,0.0920,0.3950,0.6569
main-arch,545,43,226,-9.8700,7.4349,2.2977,0.0920,0.3998,0.6547
main-arch,546,43,229,-9.8700,7.5220,2.2546,0.0920,0.4045,0.6522
main-arch,547,43,232,-9.8700,7.6074,2.2084,0.0920,0.4092,0.6495
main-arch,548,43,235,-9.8700,7.6921,2.1608,0.0920,0.4137,0.6467
main-arch,549,43,238,-9.8700,7.7758,2.1115,0.0920,0.4183,0.6438
main-arch,550,43,241,-9.8700,7.8579,2.0596,0.0920,0.4227,0.6408
main-arch,551,43,244,-9.8700,7.9391,2.0064,0.0920,0.4271,0.6377
main-arch,552,43,247,-9.8700,8.0207,1.9538,0.0920,0.4316,0.6347
main-arch,553,43,250,-9.8700,8.1001,1.8977,0.0920,0.4359,0.6314
main-arch,554,43,253,-9.8700,8.1807,1.8436,0.0920,0.4402,0.6283
main-arch,555,43,256,-9.8700,8.2523,1.7784,0.0920,0.4441,0.6245
main-arch,556,43,259,-9.8700,8.3307,1.7210,0.0920,0.4484,0.6211
main-arch,557,43,262,-9.8700,8.4053,1.6593,0.0920,0.4524,0.6175
main-arch,558,43,265,-9.8700,8.4772,1.5941,0.0920,0.4563,0.6137
main-arch,559,43,268,-9.8700,8.5529,1.5333,0.0920,0.4604,0.6102
main-arch,560,43,271,-9.8700,8.6069,1.4725,0.0920,0.4633,0.6067
main-arch,561,43,274,-9.8700,8.6825,1.4115,0.0920,0.4674,0.6031
main-arch,562,43,277,-9.8700,8.7343,1.3486,0.0920,0.4702,0.5995
main-arch,563,43,280,-9.8700,8.8085,1.2859,0.0920,0.4743,0.5958
main-arch,564,43,283,-9.8700,8.8572,1.2199,0.0920,0.4769,0.5920
main-arch,565,43,286,-9.8700,8.9243,1.1496,0.0920,0.4805,0.5879
main-arch,566,43,289,-9.8700,8.9899,1.0780,0.0920,0.4841,0.5837
main-arch,567,43,292,-9.8700,9.0538,1.0049,0.0920,0.4876,0.5795
main-arch,568,43,295,-9.8700,9.0979,0.9342,0.0920,0.4899,0.5754
main-arch,569,43,298,-9.8700,9.1636,0.8626,0.0920,0.4935,0.5712
main-arch,570,43,301,-9.8700,9.2261,0.7883,0.0920,0.4969,0.5669
main-arch,571,43,304,-9.8700,9.2859,0.7118,0.0920,0.5001,0.5624
main-arch,572,43,307,-9.8700,9.3251,0.6387,0.0920,0.5023,0.5582
main-arch,573,43,310,-9.8700,9.3861,0.5632,0.0920,0.5056,0.5538
main-arch,574,43,313,-9.8700,9.4430,0.4845,0.0920,0.5086,0.5492
main-arch,575,43,316,-9.8700,9.4969,0.4037,0.0920,0.5116,0.5445
main-arch,576,43,319,-9.8700,9.5492,0.3219,0.0920,0.5144,0.5398
main-arch,577,43,322,-9.8700,9.6008,0.2395,0.0920,0.5172,0.5350
main-arch,578,43,325,-9.8700,9.6507,0.1562,0.0920,0.5199,0.5301
main-arch,579,43,328,-9.8700,9.6999,0.0725,0.0920,0.5226,0.5253
main-arch,580,43,331,-9.8700,9.7489,-0.0114,0.0920,0.5252,0.5204
main-arch,581,43,334,-9.8700,9.7798,-0.0886,0.0920,0.5269,0.5159
main-arch,582,43,337,-9.8700,9.8330,-0.1698,0.0920,0.5298,0.5112
main-arch,583,43,340,-9.8700,9.8774,-0.2562,0.0920,0.5322,0.5061
main-arch,584,43,343,-9.8700,9.9210,-0.3430,0.0920,0.5346,0.5011
main-arch,585,43,346,-9.8700,9.9216,-0.4306,0.0920,0.5346,0.4960
main-arch,586,43,349,-9.8700,9.8774,-0.5171,0.0920,0.5322,0.4910
main-arch,587,43,352,-9.8700,9.8330,-0.6035,0.0920,0.5298,0.4859
main-arch,588,43,355,-9.8700,9.7798,-0.6847,0.0920,0.5269,0.4812
main-arch,589,43,358,-9.8700,9.7489,-0.7618,0.0920,0.5252,0.4767
main-arch,590,43,361,-9.8700,9.6999,-0.8457,0.0920,0.5226,0.4718
main-arch,591,43,364,-9.8700,9.6507,-0.9295,0.0920,0.5199,0.4670
main-arch,592,43,367,-9.8700,9.6008,-1.0128,0.0920,0.5172,0.4621
main-arch,593,43,370,-9.8700,9.5492,-1.0951,0.0920,0.5144,0.4573
main-arch,594,43,373,-9.8700,9.4969,-1.1770,0.0920,0.5116,0.4526
main-arch,595,43,376,-9.8700,9.4430,-1.2578,0.0920,0.5086,0.4479
main-arch,596,43,379,-9.8700,9.3862,-1.3364,0.0920,0.5056,0.4433
main-arch,597,43,382,-9.8700,9.3251,-1.4120,0.0920,0.5023,0.4389
main-arch,598,43,385,-9.8700,9.2859,-1.4851,0.0920,0.5001,0.4347
main-arch,599,43,388,-9.8700,9.2261,-1.5616,0.0920,0.4969,0.4302
main-arch,600,43,391,-9.8700,9.1636,-1.6359,0.0920,0.4935,0.4259
main-arch,601,43,394,-9.8700,9.0979,-1.7074,0.0920,0.4899,0.4217
main-arch,602,43,397,-9.8700,9.0538,-1.7782,0.0920,0.4876,0.4176
main-arch,603,43,400,-9.8700,8.9899,-1.8513,0.0920,0.4841,0.4134
main-arch,604,43,403,-9.8700,8.9243,-1.9229,0.0920,0.4805,0.4092
main-arch,605,43,406,-9.8700,8.8572,-1.9932,0.0920,0.4769,0.4051
main-arch,606,43,409,-9.8700,8.8085,-2.0592,0.0920,0.4743,0.4013
main-arch,607,43,412,-9.8700,8.7343,-2.1219,0.0920,0.4702,0.3976
main-arch,608,43,415,-9.8700,8.6825,-2.1847,0.0920,0.4674,0.3940
main-arch,609,43,418,-9.8700,8.6069,-2.2457,0.0920,0.4633,0.3904
main-arch,610,43,421,-9.8700,8.5529,-2.3066,0.0920,0.4604,0.3869
main-arch,611,43,424,-9.8700,8.4772,-2.3673,0.0920,0.4563,0.3834
main-arch,612,43,427,-9.8700,8.4053,-2.4325,0.0920,0.4524,0.3796
main-arch,613,43,430,-9.8700,8.3307,-2.4943,0.0920,0.4484,0.3760
main-arch,614,43,433,-9.8700,8.2523,-2.5517,0.0920,0.4441,0.3726
main-arch,615,43,436,-9.8700,8.1807,-2.6168,0.0920,0.4402,0.3688
main-arch,616,43,439,-9.8700,8.1001,-2.6710,0.0920,0.4359,0.3657
main-arch,617,43,442,-9.8700,8.0208,-2.7270,0.0920,0.4316,0.3624
main-arch,618,43,445,-9.8700,7.9391,-2.7797,0.0920,0.4271,0.3594
main-arch,619,43,448,-9.8700,7.8579,-2.8329,0.0920,0.4227,0.3563
main-arch,620,43,451,-9.8700,7.7758,-2.8848,0.0920,0.4183,0.3533
main-arch,621,43,454,-9.8700,7.6921,-2.9340,0.0920,0.4137,0.3504
main-arch,622,43,457,-9.8700,7.6074,-2.9817,0.0920,0.4092,0.3476
main-arch,623,43,460,-9.8700,7.5220,-3.0279,0.0920,0.4045,0.3449
main-arch,624,43,463,-9.8700,7.4349,-3.0709,0.0920,0.3998,0.3424
main-arch,625,43,466,-9.8700,7.3458,-3.1095,0.0920,0.3950,0.3402
main-arch,626,43,469,-9.8700,7.2572,-3.1493,0.0920,0.3902,0.3379
main-arch,627,43,472,-9.8700,7.1712,-3.1926,0.0920,0.3855,0.3354
main-arch,628,43,475,-9.8700,7.0788,-3.2227,0.0920,0.3805,0.3336
main-arch,629,43,478,-9.8700,6.9864,-3.2527,0.0920,0.3755,0.3319
main-arch,630,43,481,-9.8700,6.8940,-3.2826,0.0920,0.3705,0.3301
main-arch,631,43,484,-9.8700,6.8016,-3.3125,0.0920,0.3655,0.3284
main-arch,632,43,487,-9.8700,6.7080,-3.3384,0.0920,0.3604,0.3269
main-arch,633,43,490,-9.8700,6.6138,-3.3619,0.0920,0.3553,0.3255
main-arch,634,43,493,-9.8700,6.5186,-3.3813,0.0920,0.3501,0.3244
main-arch,635,43,496,-9.8700,6.4234,-3.4005,0.0920,0.3450,0.3233
main-arch,636,43,499,-9.8700,6.3272,-3.4138,0.0920,0.3398,0.3225
main-arch,637,43,502,-9.8700,6.2309,-3.4272,0.0920,0.3346,0.3217
main-arch,638,43,505,-9.8700,6.1347,-3.4406,0.0920,0.3293,0.3209
main-arch,639,43,508,-9.8700,6.0381,-3.4475,0.0920,0.3241,0.3205
main-arch,640,44,1,-9.8700,5.9409,-3.4475,0.0920,0.3188,0.3205
main-arch,641,44,4,-9.8700,5.8438,-3.4475,0.0920,0.3136,0.3205
main-arch,642,44,7,-9.8700,5.7466,-3.4475,0.0920,0.3083,0.3205
main-arch,643,44,10,-9.8700,5.6495,-3.4475,0.0920,0.3030,0.3205
main-arch,644,44,13,-9.8700,5.5524,-3.4476,0.0920,0.2978,0.3205
main-arch,645,44,16,-9.8700,5.4552,-3.4476,0.0920,0.2925,0.3205
main-arch,646,44,19,-9.8700,5.3581,-3.4476,0.0920,0.2873,0.3205
main-arch,647,44,22,-9.8700,5.2609,-3.4476,0.0920,0.2820,0.3205
